text,category,sentiment
"máy đẹp , mượt_mà , chức_năng đều ok , cám_ơn shop ! mong shop làm_ăn lớn , phục_vụ nhe !",Model,positive
"máy đẹp , cấu_hình mạnh chất_lượng oke shop uy_tín giao hàng đúng hẹn , hài_lòng lắm , ủng_hộ shop .",Service,positive
"chuẩn , shop giao hàng , sản_phẩm đẹp , chất_lượng đúng như quảng_cáo , chuẩn , nhân_viên hàng nhiệt_tình , tận_tâm khách_hàng , shop uy_tín , giới_thiệu shop bạn_bè người_thân , vừa_ý an_tâm sản_phẩm shop ,",Ship,positive
"mua cắm sim phụ opt chủ_yếu , hôm_nay nhắn_tin lỗi không gửi nhắn , gọi không , gọi 90 không thông , nhắn . thất_vọng chất_lượng sản_phẩm như đi phẩm lỗi",Performance,negative
"khung , hàng hình , lắp không mỗi_tội lắp vô chỗ dày không lắp kì hài_lòng",Configuration,positive
"shop dễ_thương uy_tín , giao hàng đúng , chất_lượng sản_phẩm như quảng_cáo , test ứng_dụng hoàn_hảo , vừa_ý , hàng tặng quà chị_em mua hàng shop , , , chúc shop thành_công đông ... 5 * .",Performance,positive
đóng_gói đẹp . bao da như hình kì hài_lòng,Accessories,positive
"máy tốt , mượt , màn_hình đẹp , pin trâu . camera hơi xấu , camera đẹp . mua tầm giá rẻ . dịch_vụ tiki tốt , giao hàng đúng hẹn . kì hài_lòng",Price,positive
"( trải nghiệm sản_phẩm một tuần viết , toàn_bộ đều dựa cảm_nhận ) giá_cả , sản_phẩm giá tốt 2tr30 một điện_thoại trang_bị 4gb ram 64gb bộ_nhớ . hộp phụ_kiện vsmart trang_bị đầy_đủ , ốp lưng , tai_nghe cáp sạc củ sạc đều đủ . ngoại quan , thiết_bị sở_hữu thiết_kế trang_nhã lịch_sự , màu_sắc tối_giản , mặt lưng nhám liền lạc ( tội bám vân / mồ_hôi ) , màn_hình hd + 6.1 inch đủ nét nhu_cầu hằng , giọt màn_hình trông thô chưa trau_chuốt lắm . cảm_biến vân tay_mặt lưng nhạy . khay sim lựa_chọn 1 sim 1 thẻ_nhớ 2 sim . phần_cứng , phiên_bản star 4 vsmart cải_thiện chất_lượng camera , joy 2 + cụm cam 13mp chất_lượng ảnh chưa tốt , phiên_bản trang_bị cụm camera "" chống mù "" 8mp cam góc rộng 5mp mặt lưng , đáp_ứng đủ nhu_cầu chụp ảnh thông_thường ( không chụp đêm , không hdr , chụp tốt điều_kiện_đủ , không độ nét ) , tương_tự camera 8mp đáp_ứng tốt nhu_cầu thường_ngày . star 4 trang_bị chip helio p35 ngang ngang ap ít delay thao_tác mượt , tựa game như "" pubg mobile "" setting 30fps giao_tranh đông drop đôi_chút , tựa game liên_minh huyền_thoại tốc chiến đồ_họa trung fps duy_trì 30 , giao_tranh không giật lag . nhiệt_độ máy đồ_họa không nóng ( ốp lưng ) hạn_chế ap chạy ngầm như đẩy thông_báo , pin drop 10 % 10 - 20 phút . loa máy không to ( ) chất âm bình_thường . pin tiếc máy trang_bị viên pin 3500mah sạc 10w ( sạc 2h pin ) , nhu_cầu thông_thường lướt mạng xã_hội , video đủ 1 . phần_mềm thiết_bị cài_đặt vos 3.0 dựng android 10 android , không linh_tinh quảng_cáo cập_nhật đều_đặn vá 4gb ram thiết_bị cập_nhật phần_mềm 1 trừ 2 ( android 10 kernel chạy chiếm 1.6 trừ 1.9 gb ram , ap mạng xã liên_tục ram thường_xuyên 2.2 trừ 2.5 gb ) . không máy không ap vsmart faceid cơ_bản vân khóa màn_hình thông_thường . bộ_nhớ 64gb đủ , không đủ chế_độ 1 sim 1 thẻ_nhớ mở_rộng bộ_nhớ ( format thẻ_nhớ thành tổng_kết một sản_phẩm tốt phân khúc 2 triệu , học_sinh , sinh_viên , lao_động thu_nhập , lớn_tuổi , đáp_ứng tốt nhu_cầu thường_ngày , "" "" tựa game hot , phần_mềm tương_lai . phẩm tốt phân khúc",Performance,positive
"cục sạc hỏng không , đóng_gói , hàng xước ít",Model,negative
giao hàng siêu í . mong ổn,Ship,positive
"shop uy_tín giao hàng đúng hẹn , sản_phẩm_chất_lượng tốt , test ứng_dụng chạy êm , pin hình sắt nét , vừa_ý , shop giao hàng đúng như quảng_cáo , ủng_hộ shop đơn hàng , . 👍",Ship,positive
oke tội fb phai nguyên thông_báo thoát hắn kg,Other,positive
mỏng nhẹ màn_hình đẹp 120hz mượt chụp hình đẹp chip exynos chán máy mở_màn_hình không nóng tác vụ hơi như coi youtube chụp hình như bàn_ủi nóng pin tuột tầm 4 tiếng máy oke trù chip nóng lởm,Configuration,negative
"shop giao hàng ok , , sản_phẩm đóng_gói kỹ , giao hàng đúng hẹn , sản_phẩm đẹp không trầy_xước , chức_năng hoạt_động tốt , màn_hình đẹp , cảm_ứng nhạy lướt êm_ái , pin bọng tốt , hoàn_hảo , nhân_viên shop nhiệt_tình , vui_vẻ , chế_độ hậu_mãi rõ_ràng lắm , an tâ",Service,positive
sản_phẩm nguyên hộp chưa bóc_tem máy dán màng hình sẵn check mã hàng hãng đăng_kí thẻ bảo_hành chưa kiếm coi s giao hàng tương_đối t3 t5 giao giá ổn một siêu phẩm tầm trung cám_ơn tiki phân_phối sản_phẩm kì hài_lòng,Price,positive
"pin 2 tiếng , chất_lượng máy , bật máy chờ .",Performance,negative
tiki giao hàng không lắm chất_lượng sản_phẩm tuyệt_vời . new niêm_phong chưa active . tiki kì hài_lòng,Ship,negative
"đồng_tiền bát gạo , shop phục_vụ nhiệt_tình , giao hàng đúng hẹn , chất_lượng tốt , máy đẹp , chức_năng cơ_bản chạy ổn_định , cảm_ứng màn_hình đẹp , màu_sắc rực_rỡ như mong_đợi , máy đầm , hài_lòng lắm shop , shop ,",Model,positive
"đặt_hàng hôm hôm giao , thanh_toán tiền hộp kiểm_tra . ẻm chụp hình dc , màu không lắm , vẻ độ phân_giải không tốt . chưa chỉnh . type hong_dc , máy hơi lag . oki , dung_lượng lớn tẹt ga . tgd 4.6 tr he , mua tiết_kiệm 1 lớn ó . kì hài_lòng",Price,positive
"giao hàng cực . lâm_đồng chiều_hôm trưa hôm . máy_nguyên niêm_phong hãng , không lỗi_lầm hãng nguyên seal , giao hàng cực",Model,positive
máy nguyên seal . giao hàng .,Ship,positive
"máy đẹp , xài ok , dung_lượng lớn & cấu_hình mạnh máy chạy mượt , nhanh. xài ok",Model,positive
"điện_thoại xong 1 ổn . pin không tốt . chụp hình đẹp , ít giật , lag kì hài_lòng",Configuration,positive
"hài_lòng tiền , máy ổn",Other,positive
"đẹp , máy đúng zin hãng , test chức_năng hoạt_động tốt , màu_sắc_đẹp màn_hình kết_cấu hoàn_thiện , shop giao hàng đúng hẹn , nhân_viên hàng nhiệt_tình hài_lòng vừa_ý , đồng_tiền , giới_thiệu bạn_bè ủng_hộ san phẩm shop",Service,positive
"giao hàng , sản_phẩm cứng_cáp , tiện_lợi kì hài_lòng",Ship,positive
"tiki giao hàng đóng_gói ok , hàng hãng , máy đẹp , tràn viền đẹp . máy mạnh , cài game ( pump , liên game mượt",Model,positive
điện_thoại đẹp nha mua kính đẹp vỏ xấu,Model,positive
"sản_phẩm tốt , mượt , . shop hướng_dẫn up tiếng việt không ?",Performance,positive
"đặt_hàng màu trắng giao màu xám , shop hàng đúng uy_tín",Service,negative
"sản_phẩm mượt . chủ_yếu youtube ok , không phàn_nàn . tiki đóng_gói cẩn_thận . tầm giá",Price,positive
"đẹp rẻ , , đẹp sức tưởng_tượng . tuyệt_vời rẻ",Model,positive
"2 tuần hài_lòng chất_lượng máy . máy_nguyên niêm_phong chưa active , us . giá rẻ , nguyên niêm_phong chưa active us",Model,positive
trãi nghiệm sản_phẩm 1 . máy 100 % chất_lượng oppo bàn_cãi . tuyệt_vời . kì hài_lòng,Other,positive
"shop dễ_thương , vui_vẻ nhiệt_tình , giao hàng đúng hẹn , máy đẹp đúng chức_năng chạy êm , cảm_ứng nhạy chụp hình sắt nét , vừa_ý . shop giao hàng đúng như quảng_cáo , chúc shop khách_hàng , shop 5 .",Ship,positive
hàng . phát_hiện màn_hình 1 đốm trắng ( như hình chụp ) . mong tiki giải_quyết giúp . ! phẩm lỗi,Accessories,negative
"ủng_hộ 2 , dán keo đen mẹ coi phim nhấn lộn nút trở , shop thân_thiện giúp nhiệt_tình như , hàng đúng 99 % chát , pin chai 90 % , game bubg liên_quân mượt_mà , đầu mua đồ tiền triệu sự_thật tốt mong_đợi đồng_tiền bát gạo !",Model,positive
mua 2 2 vợ_chồng máy ổn_định hơi to đôi bàn_tay mỏng_manh yếu_đuối : d phẩm tốt,Performance,positive
"màn_hình sắc nét mua mẹ , oke , chảnh kì hài_lòng",Model,positive
"1 . giao hàng nhanh_chóng . 10h tối tư đặt_hàng , chiều 6 giao hàng ( hộp nguyên niêm_phong an_tâm ) máy kích_hoạt bảo_hành 2 , liên_hệ tiki hổ trợ , giải_đáp bảo_hành đầy_đủ , hoá_đơn điện_tử bảo_hành . tặng coupon 2 . điện_thoại_đẹp tuyệt_vời , game , mua hàng ap thương_mại điện_tử bắt sóng wifi hiển_thị hơi yếu , 1 vạch kết_nối ổn , cấu_hình hiển_thị không ảnh_hưởng chất_lượng bắt sóng wifi ? pin ổn , 4g chiều liên_tục củ_sạc , tầm 2 tiếng tặng ốp lưng kèm hộp camera xấu . : ) camera ap xấu . giá_như ổn , không đòi_hỏi cam chỉnh chỗ chụp chuyên_nghiệp chỗ chụp ảnh 48mp , dung_lượng lớn tẹo , hình xấu . ánh_sáng đấy đủ chụp ổn . dung_lượng ảnh . camera 12mp thua cam 13mp j7_pro ( 3 , màn_hình rơi tí trục_trặc , chức_năng ổn ) camera pop up khởi_động hơi ồn hi_vọng vsmart phong_độ như , nâng_cấp xíu camera . ủng_hộ hàng việt ! kì hài_lòng",Model,positive
"hài_lòng điện_thoại đóng_gói cẩn_thận , giao hàng dự_kiến . đáp_ứng tốt nhu_cầu cơ_bản như gọi nghe , zalo , fb , lướt web , .",Performance,positive
"đúng như mong_đợi , chất_lượng sản_phẩm tốt , hài_lòng test chức_năng , ổn_định , màn_hình cảm_ứng nhạy , màu_sắc_đẹp , pin trâu_bò anh_em , camera chụp hình đẹp tuyệt_vời , vừa_ý lắm , nhân_viên shop tận_tâm khách_hàng , shop uy_tín shopee ,",Performance,positive
"máy chạy ngon , đẹp siêu màu shop gửi . đầu không kiểm hàng hoang_mang shop tư_vấn nhiệt_tình yên_tâm . mở_hàng cực_kỳ hài đóng_gói kỹ mãi . máy chạy ok , game năng ổn_định . shop uy_tín",Service,positive
máy oke mua máy chủ_yếu gọi zalo gọi tiếng vọng nóng máy đập điện cam mờ nhức mắt oke tầm giá mua sale giá rẻ mua điện_thoại mua shop shop máy hãng,Price,positive
"máy đẹp , chất_lượng như shop quảng_cáo , test chức_năng đều hoạt_động tốt , màn_hình đẹp , màu_sắc rực_rỡ như mong_đợi , cầm đầm chảnh , shop uy_tín , giao hàng đúng hẹn , nhân_viên phục_vụ tốt , hài_lòng lắm , ủng_hộ sản_phẩm shop ,",Ship,positive
"hàng rõ_ràng xong dán tem hộp giấy không niêm_phong vỏ nilon . hộp sách hướng_dẫn không tờ giấy như hình . hộp sách hướng_dẫn dưỡng đồ mất . máy_móc cơ_bản ổn , tra imei kích_hoạt 8 ( ok ) . không nguyên niêm_phong tiki_trading nguyên niêm_phong thất_vọng . đề_nghị tiki kiểm_tra .",Genuineness,negative
pin đêm mất 2 vạch,Configuration,negative
đóng_gói hàng cẩn_thận giao hàng . cám_ơn . kì hài_lòng,Ship,positive
"giao hàng cực , đóng_gói cẩn_thận . giá tốt . kì hài_lòng",Ship,positive
"sản_phẩm tuyệt_vời , chủ shop nhiệt_tình tư_vấn , mua thử .",Service,positive
tiki giao hàng nguyên niêm_phong hãng vna kì hài_lòng,Model,positive
"chất_lượng đúng quảng_cáo , máy hãng , ứng_dụng hoạt_động hiệu_quả hình cảm_ứng nhạy , màu_sắc_đẹp bắt_mắt , camera chụp hình không chê , hoàn_thiện tốt , shop giao hàng chuẩn hài_lòng lắm , sản_phẩm shop .",Configuration,positive
"sản_phẩm tốt tầm giá 2 triệu . mua đợt sale 11.1 1 triệu 8 . giao hàng , hàng . máy_đẹp , màn_hình không bám bụi , camera tốt , game mượt . đo antutu 150k . nhược_điểm máy loa hơi rè ram ít . trống 600mb chế_độ chờ ( 700mb trống game ) . mượt pubg tốc chiến . khuyên ram 3 ram 4 , mua ram 2 hơi hối_hận , mua ram 4 sướng hẳn . ram 2 mượt_mà oke đôi_khi lỡ ẩn game đi 1 đóng mất . kì hài_lòng",Ship,positive
"hàng chuẩn nguyên seal , săn sale 2tr8 , ngon",Genuineness,positive
", máy đẹp , chức_năng hoàn_thiện màn_hình cảm_ứng nhạy , màu_sắc rực_rỡ đồng_tiền shop uy_tín giao hàng đúng hẹn chất_lượng đúng như quảng_cáo , shop 5",Model,positive
"chất_lượng cảm_ứng tốt , loa nghẽ rõ_ràng , pin tạm ổn , chất_lượng lâu_dài , giao , nhiệt_tình , shop 5 *",Service,positive
"gửi hàng , đóng_gói cẩn tầm giá . độ bền chưa kì hài_lòng",Model,positive
"tiki giao hàng , chiều_hôm , hôm giao hàng . điện_thoại nguyên niêm_phong , chưa active . imei đúng như hệ_thống apple . kì hài_lòng",Ship,positive
"hàng đúng , đảm_bảo nguyên đai nguyên kiện ;",Ship,positive
"sản_phẩm tốt ! nhắn_tin shop trả_lời , điện_thoại giá sinh_viên như ! máy gọn tiện_lợi . 5 nhó",Model,positive
"giao hàng hàng hãng , shop kích_hoạt bảo_hành giùm nha kì hài_lòng",Genuineness,positive
"hàng nguyên seal , tồn_kho hơi cạn sạch pin , xạc 1 mỏ máy . kì hài_lòng",Genuineness,positive
"cảm_biến khuôn_mặt , không cảm_biến vân ap qly tài_chính chủ_yếu vân tiện quản_lý_tài_chính",Performance,positive
"shop giao hàng chuẩn , máy đẹp , hoàn_thiện chi_tiết , cấu_hình mạnh_mẽ , màn_hình cảm_ứng nhạy màu_sắc rực_rỡ , shop uy_tín nhiệt_tình khách_hàng , chế_độ bảo_hành rõ_ràng yên_tâm sản_phẩm , giới_thiệu bạn_bè người_thân ủng_hộ shop ,",Model,positive
"hình_thức đẹp ful box ! 64 gb màn_hình đẹp , cấu_hình ổn , cam đẹp tốt tầm giá ! hy_vọng ổn_định !",Configuration,positive
"sản_phẩm tốt không hộp , củ sạc đi kèm không zin máy , sạc chậm sạc , mong shop tốt",Accessories,negative
"máy tốt pin khoẻ sóng khoẻ chiến game mượt , không ngờ lazada sản_phẩm_chất_lượng giá rẻ_vậy . chúc shop buôn may đắt",Price,positive
"nửa không lỗi_lầm như . pin tầm 10 tiếng . hệ điều_hành vos 3.0 mượt_mà android gốc . loa to , camera cài gcam google chụp đẹp camera gốc máy , mua hộ hàng việt_nam",Accessories,positive
"đúng như quảng_cáo , shop giao hàng chuẩn , máy bề_ngoài đẹp , màn_hình màu_sắc rực_rỡ , cảm_ứng nhạy , test chức_năng cơ_bản ổn_định , pin_dụng hoạt_động tốt , hài_lòng sản_phẩm shop đồng_tiền , chúc shop đắt ,",Model,positive
"sản_phẩm đẹp , chất_lượng tốt , hình_ảnh màu đẹp hợp_lý , máy . shop giao sản_phẩm đúng như quảng_cáo . 5 shop",Configuration,positive
"đẹp , tầm giá máy ngon kì hài_lòng",Model,positive
"giao hàng hạn . sản_phẩm ngon . tiki ổn , sản_phẩm cung_cấp kì hài_lòng",Service,positive
sản_phẩm như cứt không treo đầu dê thịt chó sản_phẩm không đúng như ánh ảnh,Service,negative
"máy đẹp , không hề xước xát , áp_suất nguyên_vẹn . shop làm_ăn uy_tín , anh_em mua yên_tâm",Model,positive
"hàng đảm_bảo , , phụ kiên đầy_đủ kì hài_lòng",Model,positive
ban_đầu mua hơi hoang_mang mua mạng shop tư_vấn oke test máy kĩ giao hình_thức 100 % võ zin trầy 1 xíu pin 85 % hơi ít oke,Genuineness,positive
"đẹp , máy kết_cấu hoàn_thiện , bề_ngoài chảnh , cấu_hình mạnh_mẽ , chuẩn . máy 2 an_tâm , chức_năng hoạt_động ổn_định , shop uy_tín giao hàng đúng như quảng_bá , hài_lòng lắm , sản_phẩm ủng_hộ 10 chất_lượng phong",Service,positive
