text,category,sentiment
". sản_phẩm tốt , ủng_hộ kì hài_lòng",Quality,positive
"mua 4 , shop nhiệt_tình . đóng_gói kĩ , hàng đúng chuẩn . giao hàng . 10 * shop 5 * chưa si nhê chất_lượng shop 👍",Genuineness,positive
"giao hàng , đóng_gói cẩn_thận . tả bobby loại lưng hút mồ_hôi thoáng bé vận_động thoải_mái . kì hài_lòng",Ship,positive
sản_phẩm đúng chất_lượng giá rẻ giá_bìa tiki giao hàng nhanh_chóng . cám_ơn shop tiki kì hài_lòng,Price,positive
ngon bổ rẻ kì hài_lòng,Price,positive
"tiki giao hàng , sản_phẩm đóng_gói , giá rẻ thị_trường_kì hài_lòng",Ship,positive
chất_lượng tốt . giao hàng . ủng_hộ shop mua tiếp,Quality,positive
giao đóng_gói cẩn_thận lắm sữa hạn hài_lòng ủng_hộ .,Safety,positive
"shop đóng_gói cẩn_thận , giao hàng , sữa oke .",Ship,positive
"chất_lượng tốt , bé mặc êm , thoải_mái , mỏng , nhẹ . tiki giao hàng , đóng_gói đẹp . ủng_hộ tiếp tốt",Quality,positive
"shop giao màu không ưng_ý lắm , chất_lượng giá oke",Quality,positive
mua hikid premium hộp màu trắng . tiki giao nhầm hộp màu kem vàng vui_lòng đổi hàng gấp . không hài_lòng,Service,negative
tã xịn loại đóng đêm không tràn không thít bụng . tin_dùng pamper kì hài_lòng,Quality,positive
"đầu mua shop chất_lượng tốt không một hộp móp hàng nắp xanh mẫu hạn 9 / 202 ship hàng nhanh_chóng , mua tết giá rẻ không giá_như shop .",Price,positive
"giao hàng đầy_đủ , song sữa hạn ngắn , sx 5 - 2018 hạn 5 - 2020 4 hạn . kì hài_lòng",Safety,negative
"hộp đóng , không móp méo . date_dài , thử ok , ủng_hộ shop",Safety,positive
"sản_phẩm_chất_lượng , yên_tâm giao hàng , giá hợp_lý",Ship,positive
hàng nhung không quà shop .,Service,negative
"n + . mua sữa shop , hài_lòng khâu đóng_gói chất_lượng , mua đều mua sl 3 - 5hộp trở , check mã_vạch chuẩn hãng , tội hộp milo úc không hãng không , check như kia , ncl ủng_hộ shop",Ship,positive
giao hàng . shop đóng_gói cẩn_thận . mua tặng quà,Ship,positive
shiper chối 3 * .,Ship,negative
tả dán tiki mềm cưng ướt vốn cục cưng .,Quality,negative
tả mỏng lỡ mua không tả kém chất_lượng hài_lòng,Quality,negative
bỉm tốt shop đống gói cẩn_thận giao hàng bỉm ủng_hộ shop,Ship,positive
"sữa uống , mua 2 shop . giao hàng . 😍",Ship,positive
mua n ưng sữa rẻ chuẩn đóng_gói cẩn_thận yêu 😘,Ship,positive
giao hàng gói hàng cẩn_thận . mua shop . tiếp tích ủng_hộ shop,Ship,positive
"sp chất_lượng , đóng_gói cẩn_thận nhanh_chóng kì hài_lòng",Quality,positive
mua . không bàn_cãi chất_lượng giá_cả . shop 10 like,Quality,positive
"hàng hãng , giá mềm , sữa tốt tốt uống , ủng_hộ tiki tốt 5",Quality,positive
"mua shop , ưng_ý khâu đóng_gói . sp chất_lượng . shop",Ship,positive
"hàng giao nhanh_chóng . đúng , sản_phẩm ok 👌 👌 👌 👌 giao . hài_lòng sản_phẩm",Quality,positive
"mua bỉm chỗ , chỗ , bỉm giá bình_dân oke",Quality,positive
bọc quạt vừa_vặn chồm 1chút . sữa mua 2 không . đóng_gói đẹp .,Ship,positive
"giao hàng , đóng_gói hàng cẩn_thận . sữa có_hạn , hạn 9.2021",Ship,positive
"mua shop . đóng hàng chuyên_nghiệp , giao , tem mác đầy_đủ . like !",Genuineness,positive
đặt_hàng hôm_nay ngày_mai hàng . tiki giao siêu đóng_gói cẩn_thận . quà tặng kèm dễ_thương . date 2021 . mã xác_nhận hàng . cực_kỳ hài_lòng . cám_ơn tiki . kì hài_lòng,Genuineness,positive
"mua hàng shop đơn hàng , shop giao hàng , giá mềm shop , ủng_hộ shop tiếp , cám_ơn shop",Price,positive
hàng giao date hàng đa_phần t12 hàng đảm_bảo .,Ship,positive
đầu ngại thanh_toán zalopay định không mua bỉm chất_lượng tốt . mua sale giá rẻ 1 nửa . giao hàng đúng hẹn . hài_lòng kì hài_lòng,Quality,positive
"giao hàng nhanh_chóng , đóng_gói cẩn_thận , ủng_hộ shop",Ship,positive
"hàng cảm_nhận tã tốt , mềm_mại , thấm hút tốt , bé mặc thoải_mái , dễ_chịu . giá_thành tiki tốt quyết_định mua tã tiki . hi_vọng tiki đợt giảm_giá . tốt",Price,positive
hàng kém chất_lượng thất_vọng không hài_lòng,Quality,negative
"giao hàng . hạn , 5 2021 . giá hợp_lý . đóng_gói sản_phẩm ổn .",Ship,positive
"giao hàng , shop đóng_gói cẩn_thận , hàng tốt , hạn .",Safety,positive
tem cty đầy_đủ . giá_cả . ko mất ship . ủng_hộ shop lâu_dài,Ship,positive
"tốt , hài_lòng sản_phẩm , giá_cả hợp_lý , khuyến_mãi tuyệt , giới_thiệu hội chị_em tốt",Price,positive
"đóng_gói , sản_phẩm_chất_lượng , giá_cả hợp_lí , tốt",Price,positive
sản_phẩm hình . chất_lượng tốt . tiki giao hàng kì hài_lòng,Quality,positive
"hơi bao_bì mấy lon mua tiki , quét mã thông_tin đúng , vị thơm ngon",Quality,positive
"giao hàng ok , giá_cả rẻ , ủng_hộ tiếp okokok kì hài_lòng",Ship,positive
"bỉm to loại size , không đẹp lắm , thấm tương_đối , bé 1 hồi xù xấu lắm , giá mềm , giao hàng 4 * rẻ không đòi_hỏi",Quality,negative
2 quà khuyến_mãi món . đầu xe 3 bánh bọ sắt gắn 2 bánh_xe . lèo xếp bệnh_viện ghi 60 món hét mấy miếng to . quà khuyến_mãi như đánh_đố . không tâm quà,Service,negative
"đóng_gói sản_phẩm , shop phục_vụ tốt , chất_lượng sản_phẩm ok !",Ship,positive
"sữa ok . quà đàn hư , lắp pin không nhạc . giao hàng . ko hài_lòng quà .",Service,negative
hàng giao chậm lỗi vận_chuyển ngóng cổ . đóng_gói mua 6 / 2020 hạn 8 / 2021 . tạm ổn,Ship,negative
chất_lượng chê . mua rẻ giao tận kì hài_lòng,Quality,positive
"sữa hạn , sữa thơm . đúng !",Safety,positive
"giao hàng không đúng cam_kết thanh_toán . không gọi báo lùi giao không , khách_hàng không giao hàng không giao hàng . hàng không đúng cam_kết .",Service,negative
sữa loãng không đặc,Quality,negative
"giao hàng , sản_phẩm hãng tốt , 5",Ship,positive
"bỉm tốt , thấm , tốt , viết mãi chưa đủ : ) tốt",Quality,positive
"chất_lượng oke , giao hàng , giá_cả cạnh_tranh , , ủng_hộ tiki , giao",Price,positive
đóng_gói cẩn_thận . ủng_hộ shop,Ship,positive
"chất_lượng sản_phẩm ổn , giao hàng , shop tư_vấn tốt . kì hài_lòng",Service,positive
"shop giao hàng , đóng_gói cẩn_thận . date 202 đủ tem nguyên hộp",Safety,positive
"sữa chuẩn , thơm , mua shop lắm , giao hàng lắm .",Quality,positive
giao hàng siêu . sản_phẩm đóng_gói đầy_đủ . check mã,Genuineness,positive
"rẻ , oke kì hài_lòng",Quality,positive
"sữa thơm hơi nhạt không mua pha milo úc , hạn chuẩn . shop tận_tình , giao hàng đóng_gói ổn , mong chiều cân shop , sữa uống vòng ?",Service,positive
"bỉm , huggies bé sinh . mua tiki yên_tâm , giá_cả cạnh_tranh siêu_thị , tạp_hóa . giao hàng tận",Ship,positive
ưng gói hàng cẩn_thận . sữa hạn 3.5.2 hộp không méo móp . ủng_hộ shop,Safety,positive
"bé thoải_mái , thấm hút tốt . quà tặng dễ_thương . kì hài_lòng",Service,positive
"hàng giao , đóng_gói kỹ , sản_phẩm_chất_lượng kì hài_lòng",Quality,positive
giao hàng hơi chậm,Ship,negative
"gói hàng cẩn_thận , chêm miếng xốp hàng giao không móp méo . bịch , tiện_lợi , tiết_kiệm .",Price,positive
"tã hạn nhẹ , tầm giá oke . kì hài_lòng",Quality,positive
"bobby tã quần hương thơm dịu , bé vẻ ngủ ngon . tã quần",Quality,positive
sản_phẩm đúng như mô_tả . dịch_vụ tiki now giao hàng . hài_lòng . .,Genuineness,positive
sản_phẩm tốt giao hàng,Ship,positive
sữa hạn,Safety,positive
chất_lượng tạm giá . tiết_kiệm mua . không chút mua loại extra sài_ok,Price,positive
"hạn 2022 , săn sale giá rẻ , chất_lượng chưa chưa , đóng_gói cẩn_thận",Safety,positive
tiki giao hàng hàng đúng chuẩn 👍 kì hài_lòng,Genuineness,positive
"sản_phẩm sữa hài_lòng , mua 2 , giao hàng !",Ship,positive
quảng_cáo tặng gói 20 miếng gửi hàng không ! bọn hàng online như ! không hài_lòng ! đầu dê thịt chó !,Service,negative
"đóng_gói sản_phẩm , giao hàng . giá tốt",Ship,positive
hàng ok . đóng_gói kỹ . quà xinh . kì hài_lòng,Service,positive
bỉm tốt lắm . giao hàng . ủng_hộ lâu_dài,Quality,positive
"hàng chất_lượng , hài_lòng kì hài_lòng",Quality,positive
giao hàng . quà tặng 👍 🏻 kì hài_lòng,Service,positive
tã giao rách . băng_keo dán tùm_lum . như sản_phẩm cũ cũ,Service,negative
"sản_phẩm như hình , giao hàng , đóng_gói cẩn_thận",Ship,positive
sản_phẩm như hình kì hài_lòng,Genuineness,positive
"sản_phẩm tem hãng . shop phục_vụ tốt , đóng hàng gửi hàng",Ship,positive
chất_lượng sản_phẩm tuyệt_vời mua giao hàng siêu,Quality,positive
shop giao hàng đóng_gói cẩn_thận . tặng quà shop nhìu . ủng_hộ shop 😊,Ship,positive
"hàng giao , chất_lượng tốt , đóng_gói sản_phẩm cẩn_thận . shop chăm_sóc nhiệt_tình . hài_lòng .",Ship,positive
giao hàng cực_kỳ mua 2 giá rẻ thị_trường mua tiếp kì hài_lòng,Price,positive
"3 hộp đều móp , chất_lượng sữa oke .",Ship,negative
đóng_gói cẩn thân . date . giá c,Ship,positive
"giao chậm , hẹn 13 / 12 giao 18 / 12 giao",Ship,negative
giao hàng hạn ngắn không hài_lòng mấy,Safety,negative
giao hàng . 3 mua bỉm shop . ủng_hộ shop dài_dài .,Ship,positive
bỉm mỏng . bé thoải_mái . mua dịp khuyến_mại giá ok . kì hài_lòng,Quality,positive
"mua sữa shop mấy . sữa chuẩn , hạn . shop gói hàng cẩn_thận",Safety,positive
"sản_phẩm kích_thước lớn , đệm lưng mềm_mại bé . size tả đúng tiêu_chuẩn kì hài_lòng",Quality,positive
"thời hian giao hàng , đóng_gói cẩn_thận , đẹp , scan mã_vạch thay ok . ủng_hộ shop",Genuineness,positive
"giá rẻ , oke",Price,positive
"giao hàng , 1 hộp tốt , ủng_hộ tiếp",Ship,positive
giao hàng kì hài_lòng,Ship,positive
"check mã_vạch hàng giá rẻ , ủng_hộ shop",Genuineness,positive
hàng đóng gõi kỹ đẹp . tả ban_đêm bé tè thay form tả ôm thấm hút . thấm hút tốt . kì hài_lòng,Quality,positive
"sản_phẩm_chất_lượng tốt giá rẻ mua 2 mua nha . . ? . , , .",Quality,positive
hàng nhầm shop linh_động đặc đổi loại sữa . ửng hộ shop .,Service,positive
hàng đúng hình sản_phẩm . đúng giao hàng,Genuineness,positive
tả oke giá_cả tốt hài_lòng kì hài_lòng,Price,positive
"hài_lòng sản_phẩm , thoải_mái thích_thú , không khó_chịu mua",Quality,positive
"sản_phẩm tốt , mua shop . giao hàng siêu hài_lòng",Ship,positive
"hàng đóng_gói cẩn_thận , giao hành hài_lòng tin_tưởng",Price,positive
"hàng đóng_gói okie , sản_phẩm chưa chưa như . mua đứa như phản_hồi , nghe sữa abbot tốt mua thử như .",Ship,positive
hàng như gói cẩn_thận . chưa thử mẫu_mã như mẫu,Ship,positive
chất_lượng sản_phẩm tuyệt_vời . shop giao hàng gói cẩn_thận,Ship,positive
hàng chuẩn hãng shop đóng_gói cẩn_thận ủng_hộ shop,Genuineness,positive
"tã nhẹ , mềm , mỏng , mịn , thấm hút tốt . lưng_thun hằn đỏ hẳn thun đùi hằn . form to mặc thoải_mái",Quality,positive
"tã mùi hơi hắc , đệm lưng mềm_mại .",Quality,negative
"nhãn moony . mua tiki miễn ship , giao đúng hẹn & giá tốt thị_trường sản_phẩm đúng hẹn",Ship,positive
"mua 2 , giao hàng , đóng_gói cẩn_thận , sản_phẩm tem nhãn phụ tiếng việt đầy_đủ . shop",Genuineness,positive
"giao hàng , hôm_nay_mai , sản_phẩm hàng gốc",Ship,positive
"sữa check mã_vạch , hạn shop thông_tin . shop giao",Genuineness,positive
sản_phẩm_chất_lượng tuyệt_vời giao hàng nhanh_chóng . shop,Ship,positive
mua chất_lượng oke,Quality,positive
hàng giao hàng nhanh_chóng . đóng_gói cẩn_thận chưa thử bỉm không oke k ?,Ship,positive
quà dễ_thương ! kì hài_lòng,Service,positive
"sản_phẩm tốt , túi_tiền tặng quà",Service,positive
"shop giao hàng , sản_phẩm không bao linon như hộp mua . sản_phẩm giá tiền . shop",Price,positive
"sữa đóng_gói cẩn_thận , đồ_chơi to bé 2 kì hài_lòng",Ship,positive
hàng . tốt . giao hàng . chất_lượng tốt mong_đợi kì hài_lòng,Quality,positive
"giao hàng siêu , chiều . ... đóng_gói",Ship,positive
giao hàng . quà tặng 👍 🏻 kì hài_lòng,Ship,positive
"shop nhiệt_tình , giao hàng , chưa chưa chất_lượng , rẻ shop",Price,positive
shop đóng_gói cẩn_thận . mua fs giá tốt shop giao . shop gq hoàn tiền kh r,Price,positive
sản_phẩm móp méo . không hài_lòng,Ship,negative
"sản_phẩm tốt , đúng chất_lượng kì hài_lòng",Quality,positive
"sản_phẩm tốt , giảm_giá chương_trình khuyến_mãi .",Price,positive
"mua 3 . shop giao hàng , đóng_gói cẩn_thận .",Ship,positive
"sữa , hạn hơi thất_vọng tiki đóng_gói sơ bình_thường , quà tặng 2 túi mẹ bé giao thành 2 túi mẹ",Service,negative
hạn dấu_vết tẩy xóa . ko_thể chấp_nhận . shop khăng_khăng bình_thường không hàng . mặc_dù tham_khảo hội bỉm sữa không như . làm_ăn chán . cân_nhắc mua,Safety,negative
giá tốt tốt kì hài_lòng,Quality,positive
"hàng 2 đặt_hàng , giao hàng nhiệt_tình , sản_phẩm thun co_dãn tốt , cải_tiến mẫu cũ . quà tặng kèm kì hài_lòng",Service,positive
"sữa đúng sữa . shop phục_vụ chu_đáo , nhiệt_tình , thân_thiện .",Service,positive
"toàn tã moony , giá tạm ổn không mắc lắm kì hài_lòng",Price,positive
"hàng chán lắm . bé tè 1 2 u_cục , nặng_trịch , cảm_giác thay liên_tục . hài_lòng",Quality,negative
"chất_lượng ổn , shop giao không đúng màu không báo . sai màu không báo",Quality,positive
shop giao hàng gói chuyên_nghiệp đẹp . mua đều hài_lòng . tks shop 5,Ship,positive
"hàng dính băng_keo , xấu a , mong shop đừng dán keo a",Ship,negative
"sữa vón , tan mua mùi không thơm . pha sữa xong nổi váng . không_thể ham rẻ . mua 2 chênh 100k , cảm_giác không đảm_bảo",Safety,negative
"hàng , mốt thùng , đẹp oy . hihi kì hài_lòng",Ship,positive
"bỉm hãng , giá ưu_đãi , giao hàng siêu ! hộ huggies mê myla",Price,positive
sản_phẩm tốt bé không hăm giao hàng,Quality,positive
sữa thơm ngon chưa . hạn . shop bọc hàng cẩn_thận,Ship,positive
"đầu mua shop . shop đóng_gói kỹ í , lon sữa mất 5 phút chẳng đùa ^",Ship,positive
tả tốt giá tốt ủng_hộ shop lâu_dài kì hài_lòng,Quality,positive
"sp tốt , giao hàng ! đóng_gói đẹp ! thanks shop ! kì hài_lòng",Ship,positive
"shop giao hàng , đóng_gói tốt . date 2022 . săn deal giá tốt . mua dùm không hình",Price,positive
"bỉm mềm , mỏng , giá_cả oke mom thay liên_tục 😉 tầm 2h30 trừ 3h thay 1 r",Quality,positive
bé sản_phẩm 4 . mua hàng cửa_hàng đồ mẹ trẻ_em giá_cả đắt giá tiki . ngạc_nhiên mua hàng chất_lượng giá rẻ giá gốc . tiki . mua giá tốt như .,Quality,positive
sữa 7 / 2021 hạn . mong chất_lượng không . giá_như oke .,Price,positive
shop hàng . shop món quà . mua hàng shop yên_tâm,Service,positive
"shop bọc hàng siêu cẩn_thận . giao đủ , đúng vị . shop",Ship,positive
"tiki nhân_viên giao hàng , hàng_không để_ý rọc rách bao , rách tã , không rọc hàng rọc rách bao_bì , rách tã",Ship,negative
chek mã_vạch hàng chuẩn úc,Genuineness,positive
"giao hàng , giá tốt . bé uống ok . mua shop 2",Quality,positive
hàng toàn hạn cũ . lưu_ý !,Quality,negative
"tiki giao hàng , đóng_gói cẩn_thận , giá_cả hợp_lý . chăm_sóc khách_hàng tốt . phẩm_chất_lượng",Price,positive
"hàng đóng_gói kỹ . hài_lòng . trừ 1 hàng giao nội_thành tphcm tối_ngày 9 chiều 13 . thông_thường giao ,",Ship,negative
"tã mỏng , mùi hăng , không . mỏng",Quality,negative
