review,category,sentiment
"Tuyệt vời, tôi rất thoải mái khi nghỉ tại Khách Sạn Ngọc Lan Đà Lạt, nhân viên rất nhiệt tình và thân thiện, phòng đẹp và sạch sẽ, .",HOTEL#COMFORT,positive
"Tuyệt vời, tôi rất thoải mái khi nghỉ tại Khách Sạn Ngọc Lan Đà Lạt, nhân viên rất nhiệt tình và thân thiện, phòng đẹp và sạch sẽ, .",SERVICE#GENERAL,positive
"Tuyệt vời, tôi rất thoải mái khi nghỉ tại Khách Sạn Ngọc Lan Đà Lạt, nhân viên rất nhiệt tình và thân thiện, phòng đẹp và sạch sẽ, .",ROOMS#DESIGN&FEATURES,positive
"Tuyệt vời, tôi rất thoải mái khi nghỉ tại Khách Sạn Ngọc Lan Đà Lạt, nhân viên rất nhiệt tình và thân thiện, phòng đẹp và sạch sẽ, .",ROOMS#CLEANLINESS,positive
"Khách hài lòng với dịch vụ của khách sạn, không có gì phàn nàn.",HOTEL#COMFORT,positive
"Phòng sạch sẽ, nhân viên nhiệt tình.",SERVICE#GENERAL,positive
"Phòng sạch sẽ, nhân viên nhiệt tình.",ROOMS#CLEANLINESS,positive
"Thoải mái dễ chịu, phòng ốc đẹp.",ROOMS#COMFORT,positive
"Thoải mái dễ chịu, phòng ốc đẹp.",ROOMS#DESIGN&FEATURES,positive
"Ăn sáng ngon, tuy nhiên nên mở nhạc nhẹ nhàng vào thời điểm ăn sáng.",FOOD&DRINKS#QUALITY,positive
"Ăn sáng ngon, tuy nhiên nên mở nhạc nhẹ nhàng vào thời điểm ăn sáng.",FOOD&DRINKS#MISCELLANEOUS,negative
"Nhân viên khách sạn rất dễ thương, thân thiện, tạo cảm giác gần gũi ấm cúng.",SERVICE#GENERAL,positive
"Lần sau đến với Đà lạt, chắc chắn tôi vẫn chọn Ngọc Lan Hotel.",HOTEL#GENERAL,positive
"Sảnh khách sạn rộng rãi, phòng ốc cũng vậy, đồng thời có view rất đẹp.",HOTEL#DESIGN&FEATURES,positive
"Sảnh khách sạn rộng rãi, phòng ốc cũng vậy, đồng thời có view rất đẹp.",ROOMS#DESIGN&FEATURES,positive
"Khách sạn gần trung tâm nên đi lại, mua sắm rất thuận tiện.",LOCATION#GENERAL,positive
"Gần trung tâm, bờ hồ và chợ, giờ ăn sáng phục vụ đến 10 giờ.",LOCATION#GENERAL,positive
"Gần trung tâm, bờ hồ và chợ, giờ ăn sáng phục vụ đến 10 giờ.",FOOD&DRINKS#STYLE&OPTIONS,neutral
Thích hợp cho gia đình có con nhỏ.,HOTEL#GENERAL,positive
"Khách sạn có vị trí trung tâm, thuân tiện đi lại, chỉ đi vài bước là ra đến chợ Đà Lạt, Hồ Xuân Hương.",LOCATION#GENERAL,positive
"Phòng cách âm yếu, nghe rất ồn.",ROOMS#DESIGN&FEATURES,negative
"Phòng cách âm yếu, nghe rất ồn.",ROOMS#COMFORT,negative
Địa điểm trung tâm thành phố Đà Lạt.,LOCATION#GENERAL,positive
View nhìn ra hồ Xuân Hương rất đẹp và lãng mạng.,ROOMS#GENERAL,positive
Tôi rất thích vị trí của khách sạn này.,LOCATION#GENERAL,positive
Nhưng về tiện nghi thì đã cũ hình như do khách sạn cũng đã lâu mà chưa nâng cấp.,FACILITIES#QUALITY,negative
"Khách sạn rộng rãi, thoáng mát nhưng có điều chỉ xứng đáng là 3  sao vì tiện nghi của khách sạn hầu như phòng nào cũng bị hư tủ lạnh.",HOTEL#DESIGN&FEATURES,positive
"Khách sạn rộng rãi, thoáng mát nhưng có điều chỉ xứng đáng là 3  sao vì tiện nghi của khách sạn hầu như phòng nào cũng bị hư tủ lạnh.",HOTEL#QUALITY,negative
"Khách sạn rộng rãi, thoáng mát nhưng có điều chỉ xứng đáng là 3  sao vì tiện nghi của khách sạn hầu như phòng nào cũng bị hư tủ lạnh.",ROOM_AMENITIES#QUALITY,negative
Vì tôi cũng đã đổi phòng và kiểm tra mọi thứ đều hư như nhau.,ROOM_AMENITIES#QUALITY,negative
Thái độ phục vụ của khách sạn nhiệt tình.,SERVICE#GENERAL,positive
Khách sạn tốt và có vị trí đẹp.,LOCATION#GENERAL,positive
Khách sạn tốt và có vị trí đẹp.,HOTEL#GENERAL,positive
Từ đây có thể xuống Hồ Hồ Xuân Hương hay ra chợ Đà Lạt đều thuận tiện.,LOCATION#GENERAL,positive
Nhân viên khách sạn phục vụ chu đáo và nhiệt tình.,SERVICE#GENERAL,positive
Tôi hài lòng về cách phục vụ của Mytour và thường lựa chọn để đặt phòng.,HOTEL#GENERAL,neutral
Khách sạn đúng với chuẩn chất lương 4  sao.,HOTEL#QUALITY,positive
Phòng ốc chất lượng đều rất tốt !,ROOMS#QUALITY,positive
"Khách sạn có địa thế đẹp, ăn sáng ngon, sạch sẽ.",HOTEL#DESIGN&FEATURES,positive
"Khách sạn có địa thế đẹp, ăn sáng ngon, sạch sẽ.",HOTEL#CLEANLINESS,positive
"Khách sạn có địa thế đẹp, ăn sáng ngon, sạch sẽ.",FOOD&DRINKS#QUALITY,positive
Chúng tôi có một kỳ nghỉ khá thú vị mặc dù.,HOTEL#GENERAL,neutral
"View phố xấu, chỉ thấy sau lưng nhà hàng xóm.",HOTEL#GENERAL,negative
"Không còn sân thượng ngoài trời, mất nơi ngắm cảnh và uống cà phê.",HOTEL#DESIGN&FEATURES,negative
"Phòng khách sạn sạch sẽ và ấm cúng, nhân viên thân thiện, luôn tươi cười với khách hàng.",HOTEL#CLEANLINESS,positive
"Phòng khách sạn sạch sẽ và ấm cúng, nhân viên thân thiện, luôn tươi cười với khách hàng.",HOTEL#COMFORT,positive
"Phòng khách sạn sạch sẽ và ấm cúng, nhân viên thân thiện, luôn tươi cười với khách hàng.",SERVICE#GENERAL,positive
Một kỳ nghỉ có ý nghĩa và đáng nhớ.,HOTEL#GENERAL,neutral
"Tôi phải hỏi thăm nhiều lần về việc đã đặt tiệc tối, gần như chúng tôi không nhận được bất kỳ một thông tin gì từ phía khách sạn mà phải chủ động hỏi và cũng nhận được những câu trả lời hời hợt.",SERVICE#GENERAL,negative
Mình rất hài lòng về khách sạn.,HOTEL#COMFORT,positive
"Vì vị trí khách sạn rất thuận lợi, nhân viên chuyên nghiệp.",SERVICE#GENERAL,positive
"Vì vị trí khách sạn rất thuận lợi, nhân viên chuyên nghiệp.",LOCATION#GENERAL,positive
Duy chỉ có điều là gối của khách sạn hơi cao nên mình không thấy thoải mái.,ROOM_AMENITIES#COMFORT,negative
Duy chỉ có điều là gối của khách sạn hơi cao nên mình không thấy thoải mái.,ROOMS#COMFORT,negative
"Nếu có dịp cũng sẽ ở khách san này vì nhân viên thân thiện, phòng ốc sạch đẹp đầy đủ, tuy hơi ồn nhưng cũng vui.",SERVICE#GENERAL,positive
"Nếu có dịp cũng sẽ ở khách san này vì nhân viên thân thiện, phòng ốc sạch đẹp đầy đủ, tuy hơi ồn nhưng cũng vui.",HOTEL#CLEANLINESS,positive
"Nếu có dịp cũng sẽ ở khách san này vì nhân viên thân thiện, phòng ốc sạch đẹp đầy đủ, tuy hơi ồn nhưng cũng vui.",ROOMS#DESIGN&FEATURES,positive
"Nếu có dịp cũng sẽ ở khách san này vì nhân viên thân thiện, phòng ốc sạch đẹp đầy đủ, tuy hơi ồn nhưng cũng vui.",ROOMS#COMFORT,negative
Tôi nghỉ trăng mật tại khách sạn.,HOTEL#GENERAL,neutral
"Phòng ốc, dịch vụ của khách sạn tôi rất hài lòng.",ROOMS#GENERAL,positive
"Phòng ốc, dịch vụ của khách sạn tôi rất hài lòng.",SERVICE#GENERAL,positive
Chúng tôi sẽ sử dụng dịch vụ này thường xuyên.,HOTEL#GENERAL,neutral
"Phòng rộng rãi, đẹp, view đẹp, có ban công ngắm cảnh hồ và thành phố.",ROOMS#DESIGN&FEATURES,positive
"Phòng rộng rãi, đẹp, view đẹp, có ban công ngắm cảnh hồ và thành phố.",ROOM_AMENITIES#GENERAL,positive
"Nhân viên thân thiện, lễ phép.",SERVICE#GENERAL,positive
"Bữa ăn sáng đa dạng, phong phú.",FOOD&DRINKS#STYLE&OPTIONS,positive
Phòng tắm chỉ có bồn tắm cũng không thuận tiện lắm.,ROOM_AMENITIES#DESIGN&FEATURES,negative
Vị trí rất tốt và phòng được sạch sẽ.,LOCATION#GENERAL,positive
Vị trí rất tốt và phòng được sạch sẽ.,ROOMS#CLEANLINESS,positive
Nhân viên tiếp nhận được lịch sự và hữu ích và thậm chí rất chu đáo khi đặt phòng trước cho chúng tôi tại Hà Nội.,SERVICE#GENERAL,positive
Ăn sáng rất ngon và đầy đủ.,FOOD&DRINKS#QUALITY,positive
Ăn sáng rất ngon và đầy đủ.,FOOD&DRINKS#STYLE&OPTIONS,positive
Phòng khách sạn khá rộng và đẹp.,ROOMS#DESIGN&FEATURES,positive
Cuối tuần có tiệc buffet vào buổi tối nên cũng khá vui.,FOOD&DRINKS#STYLE&OPTIONS,positive
KÌ nghĩ trang mật thật ý nghĩa với chúng tôi.,HOTEL#GENERAL,neutral
Ấn tượng ban đầu của tôi với khách sạn không tốt.,HOTEL#GENERAL,negative
"Ngoài thái độ đó thì phòng ốc của khách sạn sạch sẽ, lịch sự.",ROOMS#CLEANLINESS,positive
"Ngoài thái độ đó thì phòng ốc của khách sạn sạch sẽ, lịch sự.",ROOMS#DESIGN&FEATURES,positive
"Khách sạn 4 sao rất tiện nghi, hiện đại và sang trọng, nằm ngay khu vực trung tâm tiện đi lại.",LOCATION#GENERAL,positive
"Khách sạn 4 sao rất tiện nghi, hiện đại và sang trọng, nằm ngay khu vực trung tâm tiện đi lại.",HOTEL#QUALITY,positive
"Khách sạn 4 sao rất tiện nghi, hiện đại và sang trọng, nằm ngay khu vực trung tâm tiện đi lại.",HOTEL#DESIGN&FEATURES,positive
Nên chọn phòng ở tầng cao và hướng hồ để có kỳ nghỉ đáng nhớ tại Đà Lạt.,HOTEL#DESIGN&FEATURES,positive
"Phòng trăng mật rất đẹp, lãng mạn, nhân viên phục vụ rất tốt.",SERVICE#GENERAL,positive
"Phòng trăng mật rất đẹp, lãng mạn, nhân viên phục vụ rất tốt.",ROOMS#DESIGN&FEATURES,positive
Rất hài lòng khi nghỉ ở đây.,HOTEL#COMFORT,positive
"TÔi đặt phòng super nhưng hướng phòng không tốt lắm, nên chuyển sang deluxe hướng hồ cực đẹp.",ROOMS#DESIGN&FEATURES,positive
"Lẽ ra kì nghỉ của tôi ở Ngọc Lan đã rất tốt đẹp nếu không có 2 điều khá tệ xảy ra:- Ngày đầu tôi nhận phòng lúc 12 giờ45, khá sớm so với quy định.",SERVICE#GENERAL,negative
- Chúng tôi chọn phòng hướng phố.,ROOMS#GENERAL,neutral
"Ngoài 2 điểm trên, bữa ăn sáng trung bình khá, vị trí rất thuận lợi trung tâm, trang trí phòng đẹp và đủ tiện nghi có cả máy sưởi và quạt di động.",FOOD&DRINKS#QUALITY,neutral
"Ngoài 2 điểm trên, bữa ăn sáng trung bình khá, vị trí rất thuận lợi trung tâm, trang trí phòng đẹp và đủ tiện nghi có cả máy sưởi và quạt di động.",LOCATION#GENERAL,positive
"Ngoài 2 điểm trên, bữa ăn sáng trung bình khá, vị trí rất thuận lợi trung tâm, trang trí phòng đẹp và đủ tiện nghi có cả máy sưởi và quạt di động.",HOTEL#DESIGN&FEATURES,positive
"Ngoài 2 điểm trên, bữa ăn sáng trung bình khá, vị trí rất thuận lợi trung tâm, trang trí phòng đẹp và đủ tiện nghi có cả máy sưởi và quạt di động.",ROOM_AMENITIES#GENERAL,positive
"Rất thích hợp cho nghỉ dưỡng, tiêu chuẩn khách sạn đúng nghĩa 4 sao. nHận trả phòng rất nhanh.",SERVICE#GENERAL,positive
"Rất thích hợp cho nghỉ dưỡng, tiêu chuẩn khách sạn đúng nghĩa 4 sao. nHận trả phòng rất nhanh.",HOTEL#QUALITY,positive
"Mặc dù theo quy tắc nhận phòng sau 12 giờ, nhưng tôi đến sớm trước 2 tiếng nhưng cũng được nhân phòng liền.",SERVICE#GENERAL,positive
Đây là điểm cộng cho cách phục vụ may mắn.,SERVICE#GENERAL,positive
Mong khách sạn giữ vững phong độ.,HOTEL#GENERAL,positive
"Chị đã có một kì nghỉ khá vui, khách sạn rất tốt, mình hài lòng khi đặt phòng qua Mytour.",HOTEL#GENERAL,positive
Tôi rất hài lòng với sự đón tiếp và phục vụ của Khách sạn.,SERVICE#GENERAL,positive
Tôi rất hài lòng với sự đón tiếp và phục vụ của Khách sạn.,HOTEL#COMFORT,positive
Phòng nghỉ sắp xếp tuần trăng mật rất lãng mạn và ngọt ngào.,ROOMS#DESIGN&FEATURES,positive
Cảm ơn nhân viên Mytour rất nhiệt tình.,HOTEL#GENERAL,neutral
Tôi sẽ thường xuyên sử dụng dịch vụ Mytour và chia sẻ cho bạn bè.,HOTEL#GENERAL,neutral
"Tôi thấy khách sạn cũng được, nhân viên cũng được.",SERVICE#GENERAL,neutral
"Tôi thấy khách sạn cũng được, nhân viên cũng được.",HOTEL#GENERAL,neutral
Khách sạn tiện ra chợ.,LOCATION#GENERAL,positive
Tôi rất hài lòng về khách sạn cũng như dịch vụ của mytour.,HOTEL#COMFORT,positive
Đến khách sạn rồi tôi mới thấy quyết định đặt qua mytour của mình hoàn toàn chính xác.,HOTEL#GENERAL,neutral
Gía phòng chênh lệch rất nhiều.,HOTEL#PRICES,negative
Tôi đã lưu trú tại Khách sạn từ ngày 01 tháng 10 đến 13 tháng 10 tại phòng số 212.,ROOMS#GENERAL,neutral
Nhân viên khách sạn thân thiện và rất nhiệt tình với khách lưu trú.,SERVICE#GENERAL,positive
ĐIểm trừ đáng tiếc duy nhất là cách giới thiệu về sự khác nhau của phòng hướng thành phố và hướng hồ.,SERVICE#GENERAL,negative
Nếu đọc qua giới thiệu thì gây cho khách nhận định là hướng thành phố sẽ nhìn ra đường phố của thành phố cũng như hướng hồ là nhìn ra hồ.,SERVICE#GENERAL,neutral
Tuy nhiên khi nhận phòng thì hướng thành phố lại là nhìn vào nhà khác làm tôi rất thất vọng.,ROOMS#GENERAL,negative
"Đồ ăn ở Đà Lạt rất ngon, rẻ, !",HOTEL#GENERAL,neutral
"Nên ở Ngọc Lan vì có nhiều ưu điểm:vị trí thuận lợi, có thể đi dạo bộ ra Hồ Xuân Hương hay chợ đêm Đà lạt thật thú vị.",LOCATION#GENERAL,positive
Đà Lạt mộng mơ thật phù hợp cho kỳ nghỉ tuần trăng mật.,HOTEL#GENERAL,neutral
"Cảm ơn khách sạn, và Mytour.",HOTEL#GENERAL,positive
"Đây là khách sạn rất đẹp, thoải mái.",HOTEL#DESIGN&FEATURES,positive
"Đây là khách sạn rất đẹp, thoải mái.",HOTEL#COMFORT,positive
"Nhân viên thân thiện, giá cả hợp lý, thích hợp cho các chuyến đi gia đình, công việc, khách sạn gần khu trung tâm, đi bộ dễ dàng, view đẹp.",SERVICE#GENERAL,positive
"Nhân viên thân thiện, giá cả hợp lý, thích hợp cho các chuyến đi gia đình, công việc, khách sạn gần khu trung tâm, đi bộ dễ dàng, view đẹp.",HOTEL#PRICES,positive
"Nhân viên thân thiện, giá cả hợp lý, thích hợp cho các chuyến đi gia đình, công việc, khách sạn gần khu trung tâm, đi bộ dễ dàng, view đẹp.",LOCATION#GENERAL,positive
"Nhân viên thân thiện, giá cả hợp lý, thích hợp cho các chuyến đi gia đình, công việc, khách sạn gần khu trung tâm, đi bộ dễ dàng, view đẹp.",HOTEL#GENERAL,positive
"Ở khách sạn Ngọc Lan rất thoả mái, điều kiện được.",HOTEL#COMFORT,positive
Đồ ăn sáng hơi dở.,FOOD&DRINKS#QUALITY,negative
Còn lại tôi thấy tốt.,HOTEL#GENERAL,positive
Đây sẽ là nơi rất tốt để nghỉ dưỡng cho gia đình hay cặp đôi yêu nhau.,HOTEL#GENERAL,positive
Chúng tôi nghỉ chân tại Khách Sạn Ngọc Lan trong hai đêm.,HOTEL#GENERAL,neutral
Không biết có phải là nói quá không khi mà số tiền bỏ ra thật là quá rẻ so với những gì chúng tôi nhận được.,HOTEL#PRICES,positive
TÔi sẽ giới thiệu bạn bè đến đây ở.,HOTEL#GENERAL,neutral
Chúng tôi đã nghỉ tại khách sạn Ngọc Lan 2 đêm trong chuyến đi du lịch xuyên Việt.,HOTEL#GENERAL,neutral
Chúng tôi đặt phòng deluxe có ban công nhìn ra hồ Xuân Hương.,ROOMS#GENERAL,neutral
Cà phê và trà được phục vụ tận phòng.,FOOD&DRINKS#STYLE&OPTIONS,positive
"Phòng tắm rộng, có vòi hoa sen và bồn tắm lớn.",ROOM_AMENITIES#DESIGN&FEATURES,positive
Chỉ có điều vòi nước bị rò rỉ nên tôi thấy không thoải mái lắm.,ROOMS#COMFORT,negative
Chỉ có điều vòi nước bị rò rỉ nên tôi thấy không thoải mái lắm.,ROOM_AMENITIES#QUALITY,negative
"Từ ban công, chúng tôi có thể dễ dàng nhìn thấy quang cảnh Đà Lạt.",HOTEL#GENERAL,neutral
Đồ ăn có phục vụ cả món ăn châu Á vàChâu Âu.,FOOD&DRINKS#STYLE&OPTIONS,positive
"Các nhân viên bao gồm cả nhân viên tiếp tân và nhân viên phục vụ đều tận tình, tốt bụng.",SERVICE#GENERAL,positive
"Tôi được ở trong một căn phòng xinh đẹp với giường nằm cực kỳ êm và thoải mái, căn phòng này lại có ban công và cửa sổ hướng ra bờ hồ nên càng khiến tôi thích và chỉ muốn ở lì trong phòng để ngắm nhìn mọi thứ đang diễn ra bên dưới thôi.",ROOMS#DESIGN&FEATURES,positive
"Tôi được ở trong một căn phòng xinh đẹp với giường nằm cực kỳ êm và thoải mái, căn phòng này lại có ban công và cửa sổ hướng ra bờ hồ nên càng khiến tôi thích và chỉ muốn ở lì trong phòng để ngắm nhìn mọi thứ đang diễn ra bên dưới thôi.",ROOM_AMENITIES#COMFORT,positive
"Tôi được ở trong một căn phòng xinh đẹp với giường nằm cực kỳ êm và thoải mái, căn phòng này lại có ban công và cửa sổ hướng ra bờ hồ nên càng khiến tôi thích và chỉ muốn ở lì trong phòng để ngắm nhìn mọi thứ đang diễn ra bên dưới thôi.",ROOMS#COMFORT,positive
Tôi đến khách sạn vào đúng dịp sinh nhật mình và thật bất ngờ khi nhận được một chiếc bánh kem xinh xắn cùng những lời chúc vô cùng đáng yêu của khách sạn Ngọc Lan.,SERVICE#GENERAL,positive
